"feature","category"
"23074","peanut, anise, olive, bay leaf, legume, butter, Spenach"
"23122","raspberry, pine nut, grape_fermented, peanut, anise, sugarcane, sesame seed, oregano, avocado"
"231480","trout"
"231505","egg_chicken"
"23167","peanut, cloves"
"23172","beef, veal, cheddar cheese"
"23173","peanut, anise, cardamom, oregano, borage flower"
"23204","blueberry, raspberry, walnut, oregano"
"232139","wheat, veal"
"23214","blueberry, raspberry, walnut, pine nut, pepper, spice, cranberry, oregano"
"232406","cucumber"
"23254","raspberry, walnut, pine nut, bean, anise, cardamom, cocoa seed, sesame seed, oregano"
"232565","shrimp, Tilapia, langostino"
"232736","wheat"
"23278","raspberry, walnut, pine nut, bean, anise, cardamom, cocoa seed, sesame seed, oregano"
"23279","pine nut, grape_fermented, peanut, lentil, olive, cardamom, Spenach"
"23298","trout"
"23339","betel nut leaf, lentil, anise, cardamom, hing powder, lemon balm"
"23347","blueberry"
"233536","lemon balm"
"23366","bean"
"234","beef"
"234340","avocado"
"23453","cheddar cheese"
"23543","beef"
"235609","beef"
"235714","pepper"
"235864","pepper, cardamom"
"236245","corn, ginger"
"23626","beef, veal"
"23627","beef, borage flower"
"236718","beet, betel nut"
"23703","anise, cardamom, legume, Spenach, ginger"
"238320","avocado"
"23833","guava"
"23838","raspberry, bean, lentil, oregano, persimmon, borage flower"
"23853","hing powder, squash, squash blossom, marjoram"
"23856","pepper, ginger"
"238630","milk_cow, cream"
"238665","egg_chicken"
"23949","beef, cheddar cheese"
"23966","arugula"
"239953","pepper"
"2400","beef, trout, Tilapia, salmon, chicken, pig"
"240169","egg_chicken, potato"
"240176","soda, egg_chicken, wheat"
"24018","cheddar cheese"
"24028","carrot, blueberry, oat"
"24035","cilantro, borage flower, dill"
"240622","corn"
"240675","beet, shrimp, langostino"
"24074","cheddar cheese"
"240929","corn, cardamom"
"24099","strawberry, grape_fermented, anise"
"241010","trout"
"241385","carrot, fig"
"24146","lettuce, marjoram"
"24172","pine nut, grape_fermented, cardamom, oregano"
"24187","cheddar cheese"
"242079","pepper"
"242105","pepper"
"242420","egg_chicken"
"242422","egg_chicken"
"242446","pear, bay leaf, shrimp, langostino"
"24257","oat"
"24284","ground cherry"
"24296","veal"
"243","beef, veal"
"243588","rosemary"
"243761","egg_chicken, milk_goat"
"243880","oat, veal"
"24389","beef"
"24413","cheddar cheese"
"244158","pear"
"24419","hing powder"
"24442","cheddar cheese"
"2447","beef, trout, Tilapia, salmon, chicken, pig"
"244700","trout, olive"
"2448","beef, trout, Tilapia, salmon, chicken, pig"
"245192","pear"
"245442","egg_chicken"
"245443","egg_chicken"
"24556","fig"
"24557","grape_fermented, peanut, lentil, anise, olive, cardamom, spice, legume, ginger, oregano"
"246","beef, pig"
"24609","grain_fermented"
"246169","trout, wheat"
"246298","trout, spice"
"24659","apple"
"246738","cardamom"
"246839","potato"
"246887","betel nut leaf"
"246930","bean, peanut, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, ginger"
"24694","bean"
"24701","grape_fermented, anise, oregano"
"24715","mango, pepper, anise, cardamom, ginger"
"247189","beef"
"247535","beef"
"24780","beef"
"247856","beef, trout, langostino, potato"
"247867","beef, shrimp"
"247872","beef, trout, shrimp, langostino, apricot"
"247943","milk_goat"
"247962","carrot, spice, milk_cow, canola, milk_goat"
"247983","onion, hing powder"
"248030","peanut, lentil, anise, olive, cardamom, bay leaf, spice, legume, Spenach, ginger"
"248039","peanut, lentil, anise, olive, cardamom, bay leaf, spice, legume, butter, Spenach, ginger"
"248045","peanut, lentil, anise, olive, cardamom, bay leaf, spice, legume, butter, Spenach, ginger"
"24813","fig, wheat"
"24821","tomato, broccoli, bean, lentil, spice, hing powder, eggplant"
"248290","beet, mushroom, betel nut leaf, anise, olive, bay leaf, legume, Spenach"
"248421","beet, sweet potato, garlic, mushroom, apple, olive"
"24846","cheddar cheese"
"24862","bean, cocoa seed"
"24872","pine nut, grape_fermented, bean, peanut, ginger, oregano"
"24882","beef"
"24883","beef"
"24907","cheddar cheese"
"24913","beef, grain_fermented, ginger, veal, cheddar cheese"
"24981","peanut, anise, cardamom, bay leaf, spice, squash"
"24999","beef, lettuce"
"2507","tomato, persimmon, eggplant"
"25083","kohlrabi"
"25134","cheddar cheese"
"25159","rice"
"25181","grape_fermented, anise, bay leaf, sugarcane, avocado, watercress"
"25214","pepper, ginger"
"2524","apple, soda, cardamom, hing powder, sugarcane"
"2525","mushroom, pea, soda, hing powder"
"25280","beef"
"25315","cheddar cheese"
"25327","garlic, peanut, anise, bay leaf, hing powder"
"2533","beef, trout, Tilapia, salmon, chicken, pig"
"25362","tomato, onion, pepper, anise, cardamom, ginger, oregano"
"25384","cheddar cheese"
"25401","tomato, onion, pepper, anise, cardamom, ginger, oregano"
"25469","cheddar cheese"
"25509","cheddar cheese"
"25568","beef, langostino, cheddar cheese"
"25592","pine nut, bean"
"256","cheddar cheese"
"25689","cheddar cheese"
"257","beef, cheddar cheese"
"25709","trout, langostino"
"25750","broccoli, peanut, cocoa seed, garlic powder, sesame"
"25778","beef, langostino"
"25791","arugula"
"25823","cheddar cheese"
"25824","cheddar cheese"
"25876","bean, cloves"
"25881","beef"
"25922","beef, Tilapia, salmon, chicken, pig, veal"
"25988","trout"
"25999","garlic, blueberry, onion, pine nut, pepper, hing powder, cranberry, oregano, garlic powder"
"26047","pine nut, grape_fermented, peanut, oregano"
"26073","milk_cow"
"26111","cheddar cheese"
"26127","soda, bean"
"2616","egg_chicken"
"26277","raspberry, bean, cream, milk_goat, borage flower"
"26303","pine nut, turmeric, grape_fermented, anise, olive, bay leaf, legume, butter, Spenach"
"26304","walnut, grape_fermented, olive, cardamom, bay leaf, spice, butter, salmon"
"26308","mushroom"
"26326","langostino"
"26366","beef"
"26423","beef"
"26437","cheddar cheese"
"26440","mushroom"
"26449","cheddar cheese"
"26454","broccoli, peanut, cardamom, oregano"
"26467","bean, guava"
"26486","pepper, grape_fermented, bean, basil, anise, olive, cardamom, cocoa seed"
"266","beef"
"2661","carrot, pea, cauliflower, bay leaf, cocoa seed, persimmon, dill, sumac, cloves"
"26631","betel nut"
"26722","beef"
"26746","beef"
"26752","marigold, cloves"
"26762","beef, grain_fermented, bean, watercress"
"26804","trout, fig, mango, pea, grape_fermented, peanut, oat, anise, cocoa seed, sugarcane"
"26897","eggplant"
"26912","cheddar cheese"
"26920","cheddar cheese"
"26931","cheddar cheese"
"26989","spice"
"26999","grain_fermented, chard"
"27043","cheddar cheese"
"27080","cheddar cheese"
"27094","cheddar cheese"
"27169","beef"
"27170","blueberry, raspberry, bean, lentil, oregano, persimmon"
"27204","pine nut, turmeric, peanut, anise, cardamom, Spenach"
"27207","cheddar cheese"
"27310","cheddar cheese"
"27312","cheddar cheese"
"27339","cheddar cheese"
"27381","yogurt_cow, cheddar cheese"
"27404","lemon balm"
"27448","beef, veal"
"2748","beef, chicken, pig"
"27554","peanut, anise, cardamom, bay leaf, legume, butter, Spenach, ginger"
"27723","broccoli, beef, rice, langostino, cheddar cheese"
"27742","beef, chicken, veal"
"27765","lemon balm"
"27785","blueberry"
"27908","pepper"
"27935","veal, cheddar cheese"
"27949","anise, olive, cardamom, bay leaf, Spenach, ginger, oregano"
"2796","trout, Tilapia, chicken, langostino"
"2806","pear, blueberry, fig, soda, banana, persimmon"
"28079","bean"
"2808","tomato, blueberry, raspberry, strawberry, cranberry"
"28247","onion"
"28261","anise, olive, cardamom, Spenach, oregano"
"28505","ground cherry"
"2852","cilantro, basil, langostino, thyme, dill flower, dill, curry plant"
"28552","betel nut leaf, cardamom, bay leaf, spice, ginger"
"28573","cheddar cheese"
"28579","cheddar cheese"
"28612","cheddar cheese"
"28653","basil"
"28677","cheddar cheese"
"28678","peanut, anise, olive, cardamom, spice, Spenach, oregano"
"28682","peanut"
"28695","pepper"
"28802","mango"
"28860","eggplant"
"28913","pea, bean, banana"
"28953","cherry"
"28989","peanut"
"290","beef, chicken, curry plant, veal"
"29007","cheddar cheese"
"29047","bean, peanut, lentil, cardamom, hing powder, cocoa seed, garlic powder, banana"
"29063","anise, cardamom, bay leaf, legume, ginger, lavender"
"29087","beef"
"29088","garlic, mushroom, broccoli, onion, peanut, lentil, anise, olive"
"29128","fig, cherry, apricot"
"29165","basil"
"29198","sage, raspberry, walnut, bean, cardamom, sesame seed, oregano, borage flower, marjoram"
"292","beef"
"29228","sage, broccoli, peanut, lentil, anise, cardamom, legume, oregano"
"29242","olive, cardamom, bay leaf, legume, ginger"
"29290","pepper, grain_fermented, parsley"
"293","broccoli, betel nut leaf, bean, lentil, bay leaf, Spenach, ginger"
"29328","wheat"
"29335","fig, anise, cardamom, spice, melon, chicken, pig, cocoa seed"
"29362","beef"
"29529","olive, cardamom, bay leaf, ginger"
"29560","peanut, anise, cocoa seed"
"29573","bean, melon"
"29586","trout"
"29594","grape_fermented, anise, olive, cardamom, bay leaf, Spenach, sesame"
"29596","pepper, pig"
"29607","beef, chicken, veal"
"29612","beef"
"29622","eggplant"
"29701","walnut, turmeric, peanut, lentil, anise, cardamom, bay leaf, spice, legume, butter"
"29778","langostino"
"29788","cardamom"
"29818","broccoli, peanut, anise, cocoa seed"
"29854","mushroom, sage, broccoli, peanut, anise, cardamom"
"29906","walnut, anise, olive, cardamom, butter, Spenach, oregano"
"29909","pepper, cardamom, ginger, lavender"
"29920","garlic, onion, pepper, anise, bay leaf, hing powder, garlic powder, avocado"
"30053","grape_fermented, lentil, anise, olive, bay leaf, legume, Spenach"
"30137","cheddar cheese"
"30150","grape_fermented, bean"
"30151","garlic, bean"
"30197","cheddar cheese"
"30260","cheddar cheese"
"30263","trout"
"3028","beef, veal"
"30335","arugula, grain_fermented"
"30358","beef"
"30367","cheddar cheese"
"30398","cheddar cheese"
"30399","cheddar cheese"
"30418","tomato, beef, fig"
"30447","carrot, cardamom"
"30476","cheddar cheese"
"30515","potato"
"30542","cheddar cheese"
"306","bean, lentil, Spenach"
"30602","cheddar cheese"
"30605","cheddar cheese"
"307","bean, lentil, Spenach"
"30716","sweet potato, mushroom, broccoli, walnut, peanut, cocoa seed, banana, eggplant, betel nut"
"30743","peanut, salmon, veal"
"30779","pepper"
"30803","beef"
"30807","ground cherry"
"3082","beef, wheat, veal"
"30822","pepper, bean, anise, oregano"
"30824","rosemary, grain_fermented, lemon balm"
"30859","sweet potato, sage, betel nut leaf, oregano, eggplant"
"3092","corn"
"30929","grain_fermented, cocoa seed"
"30937","beef"
"30974","broccoli, pepper, peanut, lentil, anise, olive, butter, Spenach"
"30979","cheddar cheese"
"30985","bean, hing powder, cocoa seed"
"30986","lettuce"
"310","bean, lentil, Spenach, ginger"
"31033","peanut"
"31055","onion"
"31078","cheddar cheese"
"31133","grape_fermented, anise, cardamom, melon, oregano"
"31173","trout"
"31191","cardamom, poppy seed"
"31221","beef, chicken, veal"
"31223","trout, pepper"
"31251","beet, pine nut, peanut, lentil, anise, olive, cardamom, bay leaf"
"31255","blueberry, pine nut, pepper, grape_fermented, lentil, ginger, hing powder, cocoa seed, oregano, avocado, betel nut"
"31278","strawberry"
"31347","blueberry, pine nut, pepper, grape_fermented, lentil, anise, ginger, cocoa seed, oregano, betel nut"
"31377","pepper, peanut, anise, cardamom, poppy seed, sesame"
"31395","betel nut leaf"
"31396","cheddar cheese"
"31423","beef, milk_cow, chicken, langostino, cheddar cheese"
"31426","beef, cocoa seed"
"31470","pine nut, pea, grape_fermented, lentil, cocoa seed, oregano, banana, avocado"
"31479","betel nut leaf, pepper, grape_fermented, bean"
"31519","pine nut, turmeric, anise, bay leaf, butter, Spenach, ginger"
"31520","grape_fermented"
"31524","cheddar cheese"
"31589","beef"
"316","garlic, broccoli, lentil"
"31702","shrimp"
"31748","walnut, pine nut, grape_fermented, lentil, Spenach, Tilapia, salmon"
"31755","beef, bean"
"3180","beef, veal"
"31809","langostino, yogurt_cow, cheddar cheese"
"31813","mushroom, betel nut leaf, cardamom, cocoa seed"
"31913","betel nut"
"31928","beef"
"31931","beef, cheddar cheese"
"31939","cloves"
"31996","pine nut, anise, cardamom, legume, Spenach, ginger, oregano"
"320","beef, trout"
"32017","oat, wheat"
"32044","beef"
"32059","tomato"
"32078","pine nut, pepper, cardamom, bay leaf, spice, ginger"
"32096","sweet potato, cheddar cheese"
"32114","corn"
"32131","anise, cardamom, bay leaf, legume, Spenach, ginger, oregano"
"32184","grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"32205","pepper, peanut, cardamom, ginger"
"32216","pepper, cardamom, ginger"
"32230","shrimp"
"32344","milk_cow, cheddar cheese"
"32359","grape_fermented, cardamom, ginger, cocoa seed, oregano"
"3236","mango, soda, sugarcane, banana"
"32370","yogurt_cow, cheddar cheese"
"32389","beef, cheddar cheese"
"32418","cheddar cheese"
"32419","cheddar cheese"
"32420","cheddar cheese"
"32492","cheddar cheese"
"32533","bean, anise, cardamom, bay leaf, butter, Spenach, ginger, lavender"
"32552","sugarcane, borage flower, chive blossom"
"32553","fig, borage flower, cloves"
"32560","grain_fermented, chard"
"32564","bean, peanut, lentil, anise, melon, langostino, cocoa seed, oregano, sesame"
"32578","pea, grape_fermented, cocoa seed, banana, avocado, jicama"
"32610","pine nut, grape_fermented, lentil, anise, olive, bay leaf, spice, ginger, sugarcane, oregano"
"32616","lavender, lemon balm"
"32645","grain_fermented, oat"
"32663","grape"
"327","bean, lentil, Spenach, oregano, banana"
"32717","pepper, grape_fermented, cardamom, cocoa seed"
"32739","beef, grain_fermented"
"32744","cheddar cheese"
"32766","cheddar cheese"
"32767","cheddar cheese"
"32769","pepper, olive, ginger"
"32775","mushroom, broccoli, pea, grape_fermented, bean, peanut, cocoa seed, garlic powder, banana"
"32843","cloves"
"32851","cheddar cheese"
"32947","pepper, anise, cardamom, ginger"
"32955","cheddar cheese"
"32956","cheddar cheese"
"33098","beef"
"33118","beet, mushroom, broccoli, rice, peanut, anise, olive, bay leaf, legume, butter"
"33141","grain_fermented, bean"
"33160","garlic, rice, arugula, walnut, peanut, cranberry, oregano"
"33187","pear, onion"
"332","oregano"
"33253","cheddar cheese"
"33265","pepper, basil"
"33273","grain_fermented, kale"
"33274","beef, trout, yogurt_cow, parsley"
"33275","beef"
"333","broccoli, betel nut leaf, bean, lentil, bay leaf, Spenach, ginger"
"33303","cheddar cheese"
"33320","cheddar cheese"
"33350","fig, dill flower"
"33417","broccoli, peanut, lentil, anise, bay leaf, spice, Spenach"
"33433","cheddar cheese"
"33435","cheddar cheese"
"33439","peanut"
"33448","beef"
"33453","beef, cheddar cheese"
"335","broccoli, betel nut leaf, bean, lentil, cardamom, bay leaf, Spenach, ginger"
"33504","trout, chicken, parsley"
"33517","beef, shrimp"
"33535","pine nut, turmeric, lentil, anise, bay leaf, butter, Tilapia, salmon"
"33567","cheddar cheese"
"33571","mushroom, pine nut, peanut, lentil, anise, cardamom, garlic powder, betel nut"
"33581","beef"
"3366","bean, lentil, Spenach"
"337","oregano, banana"
"33702","pepper, oregano"
"33762","garlic, rice, arugula, peanut, cranberry, oregano"
"3377","cheddar cheese"
"33777","grape_fermented, ginger, cocoa seed"
"33819","onion, bean, cardamom, cocoa seed, cranberry, oregano, poppy seed"
"33889","pine nut, grape_fermented, bean, cardamom, cocoa seed, oregano, poppy seed, veal"
"3393","beef, veal"
"33932","yogurt_cow, cheddar cheese"
"33992","beef, grain_fermented, shrimp"
