#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
14455	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247215	47551	-1	0	125.071	1	0.985287	500.22	0	719600.0	48226800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14455	-1	500_foods_SPECTRUMID2.mgf	0.732005				5	0	9.15527e-05	125.071	0	
2653	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:26859	48782	-1	0	229.155	1	0.985054	97.19	0	1487600.0	345907000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2653	-1	500_foods_SPECTRUMID2.mgf	0.932222				6	0	0.000213623	229.154	0	
1256	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13224	7117	-1	0	331.165	1	0.984967	53.78	0	6030400.0	972518000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1256	-1	500_foods_SPECTRUMID2.mgf	0.645065				7	0	0.000213623	331.165	0	
769	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:6290	47532	-1	0	215.139	1	0.984942	45.02	0	10911000.0	921501000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf769	-1	500_foods_SPECTRUMID2.mgf	0.638328				6	0	0.000137329	215.139	0	
1883	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:19712	48971	-1	0	231.17	1	0.984764	72.06	0	5820000.0	390535000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1883	-1	500_foods_SPECTRUMID2.mgf	0.660067				6	0	0.000152588	231.17	0	
10292	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:158693	2805	-1	0	294.155	1	0.984413	386.66	0	439900.0	924491000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf10292	-1	500_foods_SPECTRUMID2.mgf	1.14121				9	0	0.000335693	294.154	0	
12833	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:230001	666	-1	0	274.274	1	0.984363	459.83	0	117400.0	190551000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12833	-1	500_foods_SPECTRUMID2.mgf	0.667601				8	0	0.000183105	274.274	0	
13365	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:197358	400	-1	0	272.221	1	0.984168	469.65	0	2535000.0	543468000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13365	-1	500_foods_SPECTRUMID2.mgf	0.448423				13	0	0.00012207	272.221	0	
146	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:767	30535	-1	0	188.176	1	0.983921	26.48	0	839000.0	334768000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf146	-1	500_foods_SPECTRUMID2.mgf	1.13523				7	0	0.000213623	188.176	0	
284	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:3490	1581	-1	0	139.05	1	0.983543	29.25	0	18191000.0	87234600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf284	-1	500_foods_SPECTRUMID2.mgf	1.86551				5	0	0.000259399	139.05	0	
13332	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:177538	24808	-1	0	496.34	1	0.98325	470.36	0	1174600.0	158927000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13332	-1	500_foods_SPECTRUMID2.mgf	7.31674				8	0	0.00363159	496.336	0	
9575	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:150714	16127	-1	0	411.192	1	0.982916	361.66	0	4368000.0	209505000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9575	-1	500_foods_SPECTRUMID2.mgf	3.63665				15	0	0.00149536	411.19	0	
13050	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:192261	38613	-1	0	199.169	1	0.98288	466.5	0	199600.0	30547500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13050	-1	500_foods_SPECTRUMID2.mgf	1.83869				9	0	0.000366211	199.169	0	
14055	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:205696	14361	-1	0	394.353	1	0.982677	488.57	0	2657200.0	464472000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14055	-1	500_foods_SPECTRUMID2.mgf	1.23818				11	0	0.000488281	394.352	0	
1778	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:18514	41224	-1	0	122.097	1	0.982606	71.31	0	12410000.0	43256500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1778	-1	500_foods_SPECTRUMID2.mgf	0.812324				5	0	9.91821e-05	122.097	0	
152	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:235317	2859	-1	0	294.939	1	0.982601	22.83	0	225400.0	19464600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf152	-1	500_foods_SPECTRUMID2.mgf	0.310413				5	0	9.15527e-05	294.939	0	
4816	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:42160	8527	-1	0	344.181	1	0.9822	165.76	0	282400.0	64730400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4816	-1	500_foods_SPECTRUMID2.mgf	2.03934				10	0	0.000701904	344.182	0	
4249	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:36495	49123	-1	0	233.128	1	0.982154	152.25	0	267300.0	265502000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4249	-1	500_foods_SPECTRUMID2.mgf	0.0654523				6	0	1.52588e-05	233.128	0	
1460	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14679	49993	-1	0	243.098	1	0.981676	60.95	0	2915000.0	225058000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1460	-1	500_foods_SPECTRUMID2.mgf	1.3809				9	0	0.000335693	243.097	0	
4763	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:53146	48130	-1	0	222.171	1	0.981397	165.47	0	654500.0	43662300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4763	-1	500_foods_SPECTRUMID2.mgf	1.23625				6	0	0.000274658	222.171	0	
19277	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:244133	35648	-1	0	663.453	1	0.980942	641.29	0	2320200.0	121999000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19277	-1	500_foods_SPECTRUMID2.mgf	1.10395				14	0	0.000732422	663.453	0	
18798	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:241784	32760	-1	0	610.184	1	0.980809	627.23	0	1514800.0	390107000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18798	-1	500_foods_SPECTRUMID2.mgf	1.1003				23	0	0.000671387	610.183	0	
19401	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:191925	27580	-1	0	183.988	1	0.980796	645.3	0	287900.0	49793300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19401	-1	500_foods_SPECTRUMID2.mgf	0.580534				9	0	0.000106812	183.988	0	
14859	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:242139	42564	-1	0	850.784	1	0.9804	510.11	0	1465000.0	75263800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14859	-1	500_foods_SPECTRUMID2.mgf	0.21522				12	0	0.000183105	850.784	0	
2400	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14220	47370	-1	0	213.098	1	0.980354	87.56	0	2162500.0	142584000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2400	-1	500_foods_SPECTRUMID2.mgf	1.64691				8	0	0.000350952	213.098	0	
3152	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:26886	3379	-1	0	299.124	1	0.97944	117.44	0	406500.0	43510300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3152	-1	500_foods_SPECTRUMID2.mgf	2.34653				12	0	0.000701904	299.124	0	
18371	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:206171	47263	-1	0	124.087	1	0.979187	612.48	0	172000.0	19896500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18371	-1	500_foods_SPECTRUMID2.mgf	0.676326				5	0	8.39233e-05	124.087	0	
6792	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:72442	12373	-1	0	377.145	1	0.979049	220.01	0	22271000.0	148616000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6792	-1	500_foods_SPECTRUMID2.mgf	0.647338				17	0	0.000244141	377.146	0	
4866	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:46166	10428	-1	0	360.212	1	0.979023	167.12	0	1886400.0	181330000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4866	-1	500_foods_SPECTRUMID2.mgf	0.254163				13	0	9.15527e-05	360.213	0	
1248	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:15196	6686	-1	0	328.139	1	0.979	53.78	0	53924000.0	267919000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1248	-1	500_foods_SPECTRUMID2.mgf	1.39503				13	0	0.000457764	328.138	0	
464	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:6711	26402	-1	0	182.081	1	0.978491	29.87	0	72400000.0	1371050000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf464	-1	500_foods_SPECTRUMID2.mgf	1.17323				7	0	0.000213623	182.081	0	
10741	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:165541	50295	-1	0	246.17	1	0.978373	399.63	0	667600.0	193261000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf10741	-1	500_foods_SPECTRUMID2.mgf	1.2397				12	0	0.000305176	246.17	0	
1503	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:15057	33334	-1	0	100.076	1	0.97824	62.7	0	433200.0	94324700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1503	-1	500_foods_SPECTRUMID2.mgf	0.609887				5	0	6.10352e-05	100.076	0	
71	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:2240	48174	-1	0	128.019	1	0.978144	23.97	0	4903000.0	491243000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf71	-1	500_foods_SPECTRUMID2.mgf	0.119191				6	0	1.52588e-05	128.019	0	
5728	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:50845	945	-1	0	277.118	1	0.978125	189.78	0	982400.0	71557600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5728	-1	500_foods_SPECTRUMID2.mgf	0.22025				7	0	6.10352e-05	277.118	0	
225	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:5889	49373	-1	0	104.107	1	0.977912	27.45	0	233100.0	292010000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf225	-1	500_foods_SPECTRUMID2.mgf	0.439703				5	0	4.57764e-05	104.107	0	
18300	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:235878	44454	-1	0	924.27	1	0.977838	610.97	0	693600.0	314363000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18300	-1	500_foods_SPECTRUMID2.mgf	1.6509				18	0	0.00152588	924.268	0	
4837	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:55197	50212	-1	0	245.186	1	0.977761	166.27	0	6756000.0	416188000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4837	-1	500_foods_SPECTRUMID2.mgf	0.0622336				6	0	1.52588e-05	245.186	0	
16775	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.976983	559.71	0	41200.0	8078700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16775	-1	500_foods_SPECTRUMID2.mgf	5.04934				5	0	0.000762939	151.098	0	
6585	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:60975	1529	-1	0	283.107	1	0.976907	215.0	0	228800.0	43003900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6585	-1	500_foods_SPECTRUMID2.mgf	27.8111				7	0	0.00787354	283.115	0	
2541	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:17587	3739	-1	0	302.196	1	0.976807	90.73	0	100800.0	14842400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2541	-1	500_foods_SPECTRUMID2.mgf	2.42366				5	0	0.000732422	302.195	0	
494	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:8207	51952	-1	0	264.144	1	0.976516	30.51	0	10840000.0	142152000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf494	-1	500_foods_SPECTRUMID2.mgf	0.808737				12	0	0.000213623	264.144	0	
14036	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:238755	1221	-1	0	279.232	1	0.976344	487.55	0	141800.0	24011100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14036	-1	500_foods_SPECTRUMID2.mgf	2.95086				9	0	0.000823975	279.231	0	
17616	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:232669	37289	-1	0	700.234	1	0.976243	587.78	0	443000.0	251099000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17616	-1	500_foods_SPECTRUMID2.mgf	1.04597				17	0	0.000732422	700.233	0	
1288	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13977	47865	-1	0	219.134	1	0.976202	54.29	0	4474000.0	255633000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1288	-1	500_foods_SPECTRUMID2.mgf	1.04448				8	0	0.000228882	219.134	0	
2716	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:28164	48966	-1	0	231.17	1	0.976184	99.42	0	5443600.0	135738000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2716	-1	500_foods_SPECTRUMID2.mgf	0.19802				7	0	4.57764e-05	231.17	0	
1277	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13178	16969	-1	0	167.09	1	0.976183	53.73	0	75940000.0	427659000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1277	-1	500_foods_SPECTRUMID2.mgf	1.64378				5	0	0.000274658	167.089	0	
13086	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:193049	17807	-1	0	426.321	1	0.976149	466.88	0	114410000.0	816486000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13086	-1	500_foods_SPECTRUMID2.mgf	1.86117				19	0	0.000793457	426.32	0	
16350	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:224957	20271	-1	0	448.391	1	0.976134	546.63	0	2547900.0	78186800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16350	-1	500_foods_SPECTRUMID2.mgf	1.76956				8	0	0.000793457	448.39	0	
1000	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:9974	50941	-1	0	253.093	1	0.976041	45.91	0	14245000.0	460225000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1000	-1	500_foods_SPECTRUMID2.mgf	0.120579				7	0	3.05176e-05	253.093	0	
13425	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:194752	18401	-1	0	432.238	1	0.975927	470.7	0	39675000.0	507964000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13425	-1	500_foods_SPECTRUMID2.mgf	1.20026				8	0	0.000518799	432.237	0	
6966	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:77410	7266	-1	0	332.219	1	0.97592	226.77	0	1379200.0	158895000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6966	-1	500_foods_SPECTRUMID2.mgf	3.12323				10	0	0.0010376	332.218	0	
3035	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:26573	48742	-1	0	229.118	1	0.975645	112.39	0	10258000.0	129361000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3035	-1	500_foods_SPECTRUMID2.mgf	0.266392				8	0	6.10352e-05	229.118	0	
18793	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:245892	43299	-1	0	878.815	1	0.975538	627.65	0	396100.0	379698000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18793	-1	500_foods_SPECTRUMID2.mgf	4.51436				13	0	0.00396729	878.811	0	
9177	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:136469	51787	-1	0	262.165	1	0.97543	336.45	0	529000.0	557874000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9177	-1	500_foods_SPECTRUMID2.mgf	1.28047				11	0	0.000335693	262.165	0	
14040	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:205052	29307	-1	0	554.176	1	0.975394	488.74	0	5515300.0	152544000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14040	-1	500_foods_SPECTRUMID2.mgf	0.770958				17	0	0.000427246	554.175	0	
19317	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246729	21136	-1	0	174.16	1	0.975289	643.72	0	2768000.0	405767000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19317	-1	500_foods_SPECTRUMID2.mgf	1.3142				5	0	0.000228882	174.16	0	
15158	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:215631	37378	-1	0	702.213	1	0.975202	513.5	0	728900.0	968228000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15158	-1	500_foods_SPECTRUMID2.mgf	1.12994				18	0	0.000793457	702.212	0	
17014	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.975198	566.76	0	41200.0	7170110.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17014	-1	500_foods_SPECTRUMID2.mgf	5.04934				5	0	0.000762939	151.098	0	
5679	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:53340	35358	-1	0	195.088	1	0.974891	187.95	0	234300000.0	140435000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5679	-1	500_foods_SPECTRUMID2.mgf	0.15643				5	0	3.05176e-05	195.088	0	
6134	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:63762	8321	-1	0	342.239	1	0.974875	200.77	0	531700.0	90691600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6134	-1	500_foods_SPECTRUMID2.mgf	0.356682				7	0	0.00012207	342.239	0	
4521	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:41433	47671	-1	0	217.097	1	0.974739	159.06	0	13181000.0	133339000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4521	-1	500_foods_SPECTRUMID2.mgf	0.140571				6	0	3.05176e-05	217.097	0	
1147	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13977	47865	-1	0	219.134	1	0.974496	49.33	0	4474000.0	319475000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1147	-1	500_foods_SPECTRUMID2.mgf	0.626691				8	0	0.000137329	219.134	0	
15113	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246171	7569	-1	0	151.097	1	0.974339	514.05	0	41200.0	6264580.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15113	-1	500_foods_SPECTRUMID2.mgf	5.04934				5	0	0.000762939	151.098	0	
1100	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:11986	23692	-1	0	178.122	1	0.974275	47.84	0	226500.0	35329300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1100	-1	500_foods_SPECTRUMID2.mgf	0.171329				7	0	3.05176e-05	178.122	0	
6895	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:71114	5417	-1	0	316.224	1	0.974259	224.54	0	3693400.0	572649000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6895	-1	500_foods_SPECTRUMID2.mgf	2.79868				7	0	0.00088501	316.223	0	
7378	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:84525	4086	-1	0	305.15	1	0.974241	243.74	0	788400.0	479041000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7378	-1	500_foods_SPECTRUMID2.mgf	1.90016				10	0	0.000579834	305.149	0	
1336	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14153	20635	-1	0	173.128	1	0.974187	56.89	0	1343700.0	91919700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1336	-1	500_foods_SPECTRUMID2.mgf	1.32203				5	0	0.000228882	173.128	0	
13284	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:193609	4833	-1	0	311.185	1	0.973819	468.18	0	1037600.0	176360000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13284	-1	500_foods_SPECTRUMID2.mgf	1.07876				15	0	0.000335693	311.185	0	
6777	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:70177	44201	-1	0	207.065	1	0.973654	219.62	0	3715000.0	76002800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6777	-1	500_foods_SPECTRUMID2.mgf	0.810598				7	0	0.000167847	207.065	0	
14672	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:213627	17716	-1	0	425.305	1	0.973446	504.3	0	165800.0	29049900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14672	-1	500_foods_SPECTRUMID2.mgf	0.574036				9	0	0.000244141	425.305	0	
14163	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:203413	15862	-1	0	408.368	1	0.973411	493.06	0	624900.0	118723000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14163	-1	500_foods_SPECTRUMID2.mgf	1.12096				8	0	0.000457764	408.368	0	
1051	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:10817	11592	-1	0	159.077	1	0.973314	47.14	0	2459000.0	92771400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1051	-1	500_foods_SPECTRUMID2.mgf	1.43882				5	0	0.000228882	159.076	0	
445	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:5324	50641	-1	0	250.128	1	0.973039	29.76	0	2844000.0	407810000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf445	-1	500_foods_SPECTRUMID2.mgf	0.488031				10	0	0.00012207	250.128	0	
15910	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:216067	45467	-1	0	998.286	1	0.972926	529.33	0	651300.0	233054000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15910	-1	500_foods_SPECTRUMID2.mgf	0.733679				20	0	0.000732422	998.287	0	
14438	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:210106	33853	-1	0	628.195	1	0.972683	498.55	0	1723800.0	799548000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14438	-1	500_foods_SPECTRUMID2.mgf	0.777277				20	0	0.000488281	628.194	0	
3000	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:28164	48966	-1	0	231.17	1	0.972448	109.08	0	5443600.0	192406000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3000	-1	500_foods_SPECTRUMID2.mgf	0.39604				7	0	9.15527e-05	231.17	0	
5031	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:46166	10428	-1	0	360.212	1	0.972305	171.64	0	1886400.0	58876400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5031	-1	500_foods_SPECTRUMID2.mgf	0.169442				12	0	6.10352e-05	360.213	0	
129	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:4128	48917	-1	0	130.086	1	0.972162	29.65	0	68510000.0	292874000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf129	-1	500_foods_SPECTRUMID2.mgf	0.938379				5	0	0.00012207	130.086	0	
16578	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:224646	33748	-1	0	626.215	1	0.972097	547.94	0	538000.0	314709000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16578	-1	500_foods_SPECTRUMID2.mgf	0.974667				18	0	0.000610352	626.215	0	
13117	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:193341	37180	-1	0	197.117	1	0.972084	466.46	0	158000.0	18398200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13117	-1	500_foods_SPECTRUMID2.mgf	0.387049				7	0	7.62939e-05	197.117	0	
19282	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:242190	36419	-1	0	680.48	1	0.971962	641.26	0	5613300.0	200487000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19282	-1	500_foods_SPECTRUMID2.mgf	0.896943				15	0	0.000610352	680.479	0	
7179	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:84609	10431	-1	0	360.213	1	0.971934	234.99	0	1495800.0	120810000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7179	-1	500_foods_SPECTRUMID2.mgf	0.508325				11	0	0.000183105	360.213	0	
1023	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:10078	4714	-1	0	146.081	1	0.971888	46.02	0	1828000.0	121888000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1023	-1	500_foods_SPECTRUMID2.mgf	0.417817				5	0	6.10352e-05	146.081	0	
9497	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:152763	19518	-1	0	441.202	1	0.971882	354.13	0	17081000.0	84317200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9497	-1	500_foods_SPECTRUMID2.mgf	2.14424				7	0	0.000946045	441.201	0	
4382	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:40390	51876	-1	0	263.141	1	0.971744	155.43	0	580400.0	135964000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4382	-1	500_foods_SPECTRUMID2.mgf	3.01533				13	0	0.000793457	263.142	0	
6269	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:60975	1529	-1	0	283.107	1	0.97157	204.21	0	228800.0	53009700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6269	-1	500_foods_SPECTRUMID2.mgf	2.04811				7	0	0.000579834	283.107	0	
16443	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:226189	43863	-1	0	900.801	1	0.971051	550.91	0	7425000.0	101896000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16443	-1	500_foods_SPECTRUMID2.mgf	4.53969				18	0	0.00408936	900.797	0	
13780	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:198645	14875	-1	0	399.25	1	0.971002	477.74	0	33218000.0	18668800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13780	-1	500_foods_SPECTRUMID2.mgf	0.764372				9	0	0.000305176	399.25	0	
398	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:3976	12270	-1	0	160.133	1	0.970912	29.53	0	11905000.0	57789900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf398	-1	500_foods_SPECTRUMID2.mgf	0.667017				5	0	0.000106812	160.133	0	
13837	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:201586	12541	-1	0	378.321	1	0.970897	482.77	0	2754000.0	251693000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13837	-1	500_foods_SPECTRUMID2.mgf	3.0653				8	0	0.00115967	378.32	0	
